Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr),County,Date
Ross,48.27014000000001,-102.480872,2317,88.52,59.576,0.0,23.0,1092.0,7.0,"Mountrail, ND",2017-07-30
Ross,48.27014000000001,-102.480872,2317,88.52,59.774,0.0,23.0,1115.0,10.0,"Mountrail, ND",2017-07-31
Ross,48.27014000000001,-102.480872,2317,79.75399999999998,52.61,0.0,16.0,1131.0,8.0,"Mountrail, ND",2017-08-01
Ross,48.27014000000001,-102.480872,2317,66.2,47.588,0.991,8.0,1139.0,-1.0,"Mountrail, ND",2017-08-02
Ross,48.27014000000001,-102.480872,2317,72.59,42.085,0.0,11.0,1150.0,-6.0,"Mountrail, ND",2017-08-03
Ross,48.27014000000001,-102.480872,2317,75.164,49.604,0.0,13.0,1163.0,-8.0,"Mountrail, ND",2017-08-04
Ross,48.27014000000001,-102.480872,2317,62.96,54.572,0.13,9.0,1172.0,-16.0,"Mountrail, ND",2017-08-05
Ross,48.27014000000001,-102.480872,2317,73.544,50.774,0.0,12.0,1184.0,-20.0,"Mountrail, ND",2017-08-06
Ross,48.27014000000001,-102.480872,2317,77.63,49.964,0.0,14.0,1198.0,-24.0,"Mountrail, ND",2017-08-07
Ross,48.27014000000001,-102.480872,2317,81.71600000000002,54.86,0.09,18.0,1216.0,-24.0,"Mountrail, ND",2017-08-08
Ross,48.27014000000001,-102.480872,2317,66.74,48.776,0.03,8.0,1224.0,-32.0,"Mountrail, ND",2017-08-09
Ross,48.27014000000001,-102.480872,2317,75.938,46.26300000000001,0.0,13.0,1237.0,-35.0,"Mountrail, ND",2017-08-10
Ross,48.27014000000001,-102.480872,2317,78.08,52.178,0.0,15.0,1252.0,-37.0,"Mountrail, ND",2017-08-11
Ross,48.27014000000001,-102.480872,2317,69.602,49.712,0.0,10.0,1262.0,-45.0,"Mountrail, ND",2017-08-12
Ross,48.27014000000001,-102.480872,2317,75.992,46.508,0.0,13.0,1275.0,-52.0,"Mountrail, ND",2017-08-13
Ross,48.27014000000001,-102.480872,2317,77.414,51.11600000000001,0.0,14.0,1289.0,-59.0,"Mountrail, ND",2017-08-14
Ross,48.27014000000001,-102.480872,2317,71.42,54.806,0.17,13.0,1302.0,-66.0,"Mountrail, ND",2017-08-15
Ross,48.27014000000001,-102.480872,2317,79.16,50.95399999999999,0.0,15.0,1317.0,-66.0,"Mountrail, ND",2017-08-16
Ross,48.27014000000001,-102.480872,2317,83.102,56.03,0.37,20.0,1337.0,-65.0,"Mountrail, ND",2017-08-17
Ross,48.27014000000001,-102.480872,2317,79.988,51.83600000000001,0.0,16.0,1353.0,-65.0,"Mountrail, ND",2017-08-18
Ross,48.27014000000001,-102.480872,2317,85.118,54.86,0.0,20.0,1373.0,-61.0,"Mountrail, ND",2017-08-19
Ross,48.27014000000001,-102.480872,2317,75.02,42.88800000000001,0.0,13.0,1386.0,-66.0,"Mountrail, ND",2017-08-20
Ross,48.27014000000001,-102.480872,2317,71.42,45.538,0.0,11.0,1397.0,-72.0,"Mountrail, ND",2017-08-21
Ross,48.27014000000001,-102.480872,2317,75.848,43.00899999999999,0.0,13.0,1410.0,-74.0,"Mountrail, ND",2017-08-22
Ross,48.27014000000001,-102.480872,2317,86.36,52.862,0.0,19.0,1429.0,-70.0,"Mountrail, ND",2017-08-23
Ross,48.27014000000001,-102.480872,2317,82.4,47.57,0.0,16.0,1445.0,-69.0,"Mountrail, ND",2017-08-24
Ross,48.27014000000001,-102.480872,2317,70.844,55.832,0.0,13.0,1458.0,-69.0,"Mountrail, ND",2017-08-25
Ross,48.27014000000001,-102.480872,2317,80.78,51.29600000000001,0.0,16.0,1474.0,-70.0,"Mountrail, ND",2017-08-26
Ross,48.27014000000001,-102.480872,2317,85.91,54.698,0.0,20.0,1494.0,-67.0,"Mountrail, ND",2017-08-27
Ross,48.27014000000001,-102.480872,2317,87.854,52.61,0.0,19.0,1513.0,-70.0,"Mountrail, ND",2017-08-28
Ross,48.27014000000001,-102.480872,2317,92.12,55.904,0.0,21.0,1534.0,-69.0,"Mountrail, ND",2017-08-29
Ross,48.27014000000001,-102.480872,2317,79.07,52.01600000000001,0.0,16.0,1550.0,-72.0,"Mountrail, ND",2017-08-30
Ross,48.27014000000001,-102.480872,2317,85.352,56.966,0.33,21.0,1571.0,-66.0,"Mountrail, ND",2017-08-31
Ross,48.27014000000001,-102.480872,2317,76.13600000000002,56.33600000000001,0.0,16.0,1587.0,-67.0,"Mountrail, ND",2017-09-01
Ross,48.27014000000001,-102.480872,2317,82.68799999999997,48.956,0.0,16.0,1603.0,-70.0,"Mountrail, ND",2017-09-02
Ross,48.27014000000001,-102.480872,2317,80.78,53.654,0.0,17.0,1620.0,-70.0,"Mountrail, ND",2017-09-03
Ross,48.27014000000001,-102.480872,2317,68.558,44.256,0.03,9.0,1629.0,-72.0,"Mountrail, ND",2017-09-04
Ross,48.27014000000001,-102.480872,2317,66.182,39.117,0.0,8.0,1637.0,-76.0,"Mountrail, ND",2017-09-05
Ross,48.27014000000001,-102.480872,2317,76.78399999999998,43.232,0.0,13.0,1650.0,-75.0,"Mountrail, ND",2017-09-06
Ross,48.27014000000001,-102.480872,2317,82.868,48.398,0.0,16.0,1666.0,-71.0,"Mountrail, ND",2017-09-07
Ross,48.27014000000001,-102.480872,2317,76.82,46.904,0.0,13.0,1679.0,-69.0,"Mountrail, ND",2017-09-08
Ross,48.27014000000001,-102.480872,2317,85.91,51.476000000000006,0.0,19.0,1698.0,-60.0,"Mountrail, ND",2017-09-09
Ross,48.27014000000001,-102.480872,2317,84.97399999999998,56.264,0.0,21.0,1719.0,-49.0,"Mountrail, ND",2017-09-10
Ross,48.27014000000001,-102.480872,2317,83.76799999999999,47.372,0.0,17.0,1736.0,-42.0,"Mountrail, ND",2017-09-11
Ross,48.27014000000001,-102.480872,2317,89.708,51.548,0.0,19.0,1755.0,-31.0,"Mountrail, ND",2017-09-12
Ross,48.27014000000001,-102.480872,2317,74.48,46.22,0.0,12.0,1767.0,-29.0,"Mountrail, ND",2017-09-13
Ross,48.27014000000001,-102.480872,2317,59.882,47.84,0.02,5.0,1772.0,-34.0,"Mountrail, ND",2017-09-14
Ross,48.27014000000001,-102.480872,2317,48.47,39.353,2.282,0.0,1772.0,-45.0,"Mountrail, ND",2017-09-15
Ross,48.27014000000001,-102.480872,2317,44.299,37.859,0.43,0.0,1772.0,-54.0,"Mountrail, ND",2017-09-16
Ross,48.27014000000001,-102.480872,2317,60.11600000000001,34.509,0.02,5.0,1777.0,-60.0,"Mountrail, ND",2017-09-17
Ross,48.27014000000001,-102.480872,2317,70.08800000000001,39.798,0.0,10.0,1787.0,-63.0,"Mountrail, ND",2017-09-18
Ross,48.27014000000001,-102.480872,2317,62.33,45.45,0.01,6.0,1793.0,-66.0,"Mountrail, ND",2017-09-19
Ross,48.27014000000001,-102.480872,2317,65.372,37.697,0.0,8.0,1801.0,-68.0,"Mountrail, ND",2017-09-20
Ross,48.27014000000001,-102.480872,2317,66.416,42.719,0.0,8.0,1809.0,-69.0,"Mountrail, ND",2017-09-21
Ross,48.27014000000001,-102.480872,2317,48.272,41.864,0.21,0.0,1809.0,-77.0,"Mountrail, ND",2017-09-22
Ross,48.27014000000001,-102.480872,2317,49.964,39.092,0.21,0.0,1809.0,-84.0,"Mountrail, ND",2017-09-23
Ross,48.27014000000001,-102.480872,2317,47.57,40.771,0.29,0.0,1809.0,-97.0,"Mountrail, ND",2017-09-24
Ross,48.27014000000001,-102.480872,2317,52.124,41.315,0.01,1.0,1810.0,-110.0,"Mountrail, ND",2017-09-25
Ross,48.27014000000001,-102.480872,2317,53.816,40.208,0.02,2.0,1812.0,-122.0,"Mountrail, ND",2017-09-26
Ross,48.27014000000001,-102.480872,2317,69.314,41.70399999999999,0.0,10.0,1822.0,-121.0,"Mountrail, ND",2017-09-27
Ross,48.27014000000001,-102.480872,2317,67.47800000000001,44.395,0.0,9.0,1831.0,-120.0,"Mountrail, ND",2017-09-28
Ross,48.27014000000001,-102.480872,2317,66.02,40.503,0.0,8.0,1839.0,-121.0,"Mountrail, ND",2017-09-29
Ross,48.27014000000001,-102.480872,2317,70.03399999999999,46.177,0.0,10.0,1849.0,-119.0,"Mountrail, ND",2017-09-30
Plaza,47.862,-101.958,2117,75.056,39.299,0.5710000000000001,,,,"Mountrail, ND",2017-05-15
Plaza,47.862,-101.958,2117,65.354,48.2,0.05,8.0,8.0,0.0,"Mountrail, ND",2017-05-16
Plaza,47.862,-101.958,2117,57.47,39.058,0.0,4.0,12.0,-6.0,"Mountrail, ND",2017-05-17
Plaza,47.862,-101.958,2117,57.47,32.223,0.0,4.0,16.0,-11.0,"Mountrail, ND",2017-05-18
Plaza,47.862,-101.958,2117,62.69,32.277,0.0,6.0,22.0,-13.0,"Mountrail, ND",2017-05-19
Plaza,47.862,-101.958,2117,64.52600000000001,39.094,0.0,7.0,29.0,-14.0,"Mountrail, ND",2017-05-20
Plaza,47.862,-101.958,2117,70.808,33.069,0.0,10.0,39.0,-15.0,"Mountrail, ND",2017-05-21
Plaza,47.862,-101.958,2117,63.806,41.146,0.0,7.0,46.0,-22.0,"Mountrail, ND",2017-05-22
Plaza,47.862,-101.958,2117,68.054,36.322,0.0,9.0,55.0,-26.0,"Mountrail, ND",2017-05-23
Plaza,47.862,-101.958,2117,74.39,42.83600000000001,0.04,12.0,67.0,-25.0,"Mountrail, ND",2017-05-24
Plaza,47.862,-101.958,2117,67.64,47.39,0.05,9.0,76.0,-26.0,"Mountrail, ND",2017-05-25
Plaza,47.862,-101.958,2117,68.558,45.889,0.0,9.0,85.0,-28.0,"Mountrail, ND",2017-05-26
Plaza,47.862,-101.958,2117,72.95,40.631,0.02,11.0,96.0,-27.0,"Mountrail, ND",2017-05-27
Plaza,47.862,-101.958,2117,71.672,42.107,0.0,11.0,107.0,-26.0,"Mountrail, ND",2017-05-28
Plaza,47.862,-101.958,2117,65.516,40.996,0.0,8.0,115.0,-29.0,"Mountrail, ND",2017-05-29
Plaza,47.862,-101.958,2117,65.876,35.155,0.0,8.0,123.0,-28.0,"Mountrail, ND",2017-05-30
Plaza,47.862,-101.958,2117,74.048,37.06,0.0,12.0,135.0,-24.0,"Mountrail, ND",2017-05-31
Plaza,47.862,-101.958,2117,90.662,48.506,0.0,18.0,153.0,-17.0,"Mountrail, ND",2017-06-01
Plaza,47.862,-101.958,2117,87.926,55.688,0.0,21.0,174.0,-8.0,"Mountrail, ND",2017-06-02
Plaza,47.862,-101.958,2117,81.96799999999998,51.026,0.0,16.0,190.0,-2.0,"Mountrail, ND",2017-06-03
Plaza,47.862,-101.958,2117,88.916,46.418,0.0,18.0,208.0,5.0,"Mountrail, ND",2017-06-04
Plaza,47.862,-101.958,2117,89.744,57.272,0.0,22.0,230.0,13.0,"Mountrail, ND",2017-06-05
Plaza,47.862,-101.958,2117,76.676,49.532,0.0,13.0,243.0,13.0,"Mountrail, ND",2017-06-06
Plaza,47.862,-101.958,2117,77.792,49.118,0.0,14.0,257.0,13.0,"Mountrail, ND",2017-06-07
Plaza,47.862,-101.958,2117,81.446,50.468,0.0,16.0,273.0,15.0,"Mountrail, ND",2017-06-08
Plaza,47.862,-101.958,2117,93.812,62.456,0.0,24.0,297.0,23.0,"Mountrail, ND",2017-06-09
Plaza,47.862,-101.958,2117,78.602,54.806,0.07,17.0,314.0,26.0,"Mountrail, ND",2017-06-10
Plaza,47.862,-101.958,2117,77.414,48.812,0.0,14.0,328.0,29.0,"Mountrail, ND",2017-06-11
Plaza,47.862,-101.958,2117,80.63600000000002,43.572,0.0,15.0,343.0,30.0,"Mountrail, ND",2017-06-12
Plaza,47.862,-101.958,2117,69.098,55.832,0.03,12.0,355.0,28.0,"Mountrail, ND",2017-06-13
Plaza,47.862,-101.958,2117,66.056,53.492,0.47,10.0,365.0,27.0,"Mountrail, ND",2017-06-14
Plaza,47.862,-101.958,2117,77.252,52.664,0.0,15.0,380.0,30.0,"Mountrail, ND",2017-06-15
Plaza,47.862,-101.958,2117,75.97399999999998,49.424,0.0,13.0,393.0,31.0,"Mountrail, ND",2017-06-16
Plaza,47.862,-101.958,2117,69.98,45.644,0.02,10.0,403.0,27.0,"Mountrail, ND",2017-06-17
Plaza,47.862,-101.958,2117,75.308,50.72,0.08,13.0,416.0,26.0,"Mountrail, ND",2017-06-18
Plaza,47.862,-101.958,2117,78.98,45.045,0.0,14.0,430.0,24.0,"Mountrail, ND",2017-06-19
Plaza,47.862,-101.958,2117,73.52600000000002,43.205,0.0,12.0,442.0,22.0,"Mountrail, ND",2017-06-20
Plaza,47.862,-101.958,2117,78.458,51.08,0.01,15.0,457.0,22.0,"Mountrail, ND",2017-06-21
Plaza,47.862,-101.958,2117,73.02199999999998,51.854,0.0,12.0,469.0,22.0,"Mountrail, ND",2017-06-22
Plaza,47.862,-101.958,2117,65.138,46.922,0.0,8.0,477.0,16.0,"Mountrail, ND",2017-06-23
Plaza,47.862,-101.958,2117,63.932,40.343,0.0,7.0,484.0,8.0,"Mountrail, ND",2017-06-24
Plaza,47.862,-101.958,2117,70.25,39.915,0.1,10.0,494.0,2.0,"Mountrail, ND",2017-06-25
Plaza,47.862,-101.958,2117,76.712,39.243,0.0,13.0,507.0,-3.0,"Mountrail, ND",2017-06-26
Plaza,47.862,-101.958,2117,82.634,58.082,0.0,20.0,527.0,-1.0,"Mountrail, ND",2017-06-27
Plaza,47.862,-101.958,2117,79.646,54.842,0.0,17.0,544.0,1.0,"Mountrail, ND",2017-06-28
Plaza,47.862,-101.958,2117,77.612,51.11600000000001,0.04,14.0,558.0,-2.0,"Mountrail, ND",2017-06-29
Plaza,47.862,-101.958,2117,72.734,41.364,0.0,11.0,569.0,-6.0,"Mountrail, ND",2017-06-30
Plaza,47.862,-101.958,2117,78.566,51.368,0.0,15.0,584.0,-5.0,"Mountrail, ND",2017-07-01
Plaza,47.862,-101.958,2117,79.142,47.84,0.0,15.0,599.0,-9.0,"Mountrail, ND",2017-07-02
Plaza,47.862,-101.958,2117,91.526,59.432,0.0,23.0,622.0,-4.0,"Mountrail, ND",2017-07-03
Plaza,47.862,-101.958,2117,92.444,62.816,0.0,24.0,646.0,-1.0,"Mountrail, ND",2017-07-04
Plaza,47.862,-101.958,2117,94.874,57.83,0.0,22.0,668.0,4.0,"Mountrail, ND",2017-07-05
Plaza,47.862,-101.958,2117,82.94,55.61600000000001,0.0,19.0,687.0,7.0,"Mountrail, ND",2017-07-06
Plaza,47.862,-101.958,2117,84.30799999999998,51.63800000000001,0.0,18.0,705.0,11.0,"Mountrail, ND",2017-07-07
Plaza,47.862,-101.958,2117,92.228,54.806,0.0,20.0,725.0,14.0,"Mountrail, ND",2017-07-08
Plaza,47.862,-101.958,2117,86.054,58.56800000000001,0.0,22.0,747.0,19.0,"Mountrail, ND",2017-07-09
Plaza,47.862,-101.958,2117,90.356,56.768,0.0,21.0,768.0,19.0,"Mountrail, ND",2017-07-10
Plaza,47.862,-101.958,2117,89.456,61.7,0.0,24.0,792.0,22.0,"Mountrail, ND",2017-07-11
Plaza,47.862,-101.958,2117,74.39,50.63,0.0,13.0,805.0,15.0,"Mountrail, ND",2017-07-12
Plaza,47.862,-101.958,2117,78.656,47.13800000000001,0.0,14.0,819.0,11.0,"Mountrail, ND",2017-07-13
Plaza,47.862,-101.958,2117,100.562,57.722,0.0,22.0,841.0,17.0,"Mountrail, ND",2017-07-14
Plaza,47.862,-101.958,2117,83.786,55.166,0.0,19.0,860.0,17.0,"Mountrail, ND",2017-07-15
Plaza,47.862,-101.958,2117,97.286,59.054,0.71,23.0,883.0,22.0,"Mountrail, ND",2017-07-16
Plaza,47.862,-101.958,2117,83.19200000000002,54.464,0.01,19.0,902.0,23.0,"Mountrail, ND",2017-07-17
Plaza,47.862,-101.958,2117,83.3,50.288,0.0,17.0,919.0,22.0,"Mountrail, ND",2017-07-18
Plaza,47.862,-101.958,2117,87.206,62.36600000000001,0.03,24.0,943.0,26.0,"Mountrail, ND",2017-07-19
Plaza,47.862,-101.958,2117,92.408,61.556,0.0,24.0,967.0,30.0,"Mountrail, ND",2017-07-20
Plaza,47.862,-101.958,2117,89.87,57.362,0.0,22.0,989.0,33.0,"Mountrail, ND",2017-07-21
Plaza,47.862,-101.958,2117,80.384,50.234,0.0,15.0,1004.0,28.0,"Mountrail, ND",2017-07-22
Plaza,47.862,-101.958,2117,85.874,48.524,0.0,18.0,1022.0,28.0,"Mountrail, ND",2017-07-23
Plaza,47.862,-101.958,2117,94.694,61.268,0.02,24.0,1046.0,33.0,"Mountrail, ND",2017-07-24
Plaza,47.862,-101.958,2117,85.046,57.092,0.0,21.0,1067.0,36.0,"Mountrail, ND",2017-07-25
Plaza,47.862,-101.958,2117,85.154,56.16,0.01,21.0,1088.0,43.0,"Mountrail, ND",2017-07-26
Plaza,47.862,-101.958,2117,77.288,60.31399999999999,0.721,19.0,1107.0,47.0,"Mountrail, ND",2017-07-27
Plaza,47.862,-101.958,2117,83.24600000000002,60.062,0.0,22.0,1129.0,54.0,"Mountrail, ND",2017-07-28
Plaza,47.862,-101.958,2117,86.882,62.54600000000001,0.0,24.0,1153.0,62.0,"Mountrail, ND",2017-07-29
Plaza,47.862,-101.958,2117,88.016,55.994,0.0,21.0,1174.0,67.0,"Mountrail, ND",2017-07-30
Plaza,47.862,-101.958,2117,91.652,60.566,0.0,23.0,1197.0,71.0,"Mountrail, ND",2017-07-31
Plaza,47.862,-101.958,2117,82.256,53.744,0.0,18.0,1215.0,71.0,"Mountrail, ND",2017-08-01
Plaza,47.862,-101.958,2117,64.436,49.532,0.701,7.0,1222.0,61.0,"Mountrail, ND",2017-08-02
Plaza,47.862,-101.958,2117,71.78,45.118,0.0,11.0,1233.0,56.0,"Mountrail, ND",2017-08-03
Plaza,47.862,-101.958,2117,75.74,46.32100000000001,0.0,13.0,1246.0,55.0,"Mountrail, ND",2017-08-04
Plaza,47.862,-101.958,2117,62.88800000000001,54.806,0.24,9.0,1255.0,47.0,"Mountrail, ND",2017-08-05
Plaza,47.862,-101.958,2117,75.506,50.666,0.01,13.0,1268.0,44.0,"Mountrail, ND",2017-08-06
Plaza,47.862,-101.958,2117,77.0,45.977,0.0,14.0,1282.0,40.0,"Mountrail, ND",2017-08-07
Plaza,47.862,-101.958,2117,81.878,50.558,0.0,16.0,1298.0,37.0,"Mountrail, ND",2017-08-08
Plaza,47.862,-101.958,2117,66.38,50.558,0.08,8.0,1306.0,29.0,"Mountrail, ND",2017-08-09
Plaza,47.862,-101.958,2117,74.282,47.912,0.0,12.0,1318.0,25.0,"Mountrail, ND",2017-08-10
Plaza,47.862,-101.958,2117,78.296,50.558,0.0,14.0,1332.0,22.0,"Mountrail, ND",2017-08-11
Plaza,47.862,-101.958,2117,72.71600000000002,51.674,0.34,12.0,1344.0,16.0,"Mountrail, ND",2017-08-12
Plaza,47.862,-101.958,2117,76.964,48.38,0.0,13.0,1357.0,9.0,"Mountrail, ND",2017-08-13
Plaza,47.862,-101.958,2117,76.604,47.51600000000001,0.0,13.0,1370.0,2.0,"Mountrail, ND",2017-08-14
Plaza,47.862,-101.958,2117,66.092,53.6,0.13,10.0,1380.0,-7.0,"Mountrail, ND",2017-08-15
Plaza,47.862,-101.958,2117,79.682,50.468,0.01,15.0,1395.0,-8.0,"Mountrail, ND",2017-08-16
Plaza,47.862,-101.958,2117,84.81200000000003,55.49,0.01,20.0,1415.0,-7.0,"Mountrail, ND",2017-08-17
Plaza,47.862,-101.958,2117,80.222,49.622,0.0,15.0,1430.0,-8.0,"Mountrail, ND",2017-08-18
Plaza,47.862,-101.958,2117,85.604,53.816,0.0,20.0,1450.0,-4.0,"Mountrail, ND",2017-08-19
Plaza,47.862,-101.958,2117,75.722,42.85,0.0,13.0,1463.0,-9.0,"Mountrail, ND",2017-08-20
Plaza,47.862,-101.958,2117,72.33800000000002,49.352,0.0,11.0,1474.0,-16.0,"Mountrail, ND",2017-08-21
Plaza,47.862,-101.958,2117,77.054,39.38,0.0,14.0,1488.0,-19.0,"Mountrail, ND",2017-08-22
Plaza,47.862,-101.958,2117,85.712,50.468,0.0,18.0,1506.0,-15.0,"Mountrail, ND",2017-08-23
Plaza,47.862,-101.958,2117,81.752,52.628,0.0,17.0,1523.0,-14.0,"Mountrail, ND",2017-08-24
Plaza,47.862,-101.958,2117,68.0,54.536,0.0,11.0,1534.0,-17.0,"Mountrail, ND",2017-08-25
Plaza,47.862,-101.958,2117,78.782,47.552,0.0,14.0,1548.0,-19.0,"Mountrail, ND",2017-08-26
Plaza,47.862,-101.958,2117,84.61399999999998,48.11,0.0,17.0,1565.0,-20.0,"Mountrail, ND",2017-08-27
Plaza,47.862,-101.958,2117,89.348,53.69,0.0,20.0,1585.0,-23.0,"Mountrail, ND",2017-08-28
Plaza,47.862,-101.958,2117,93.506,51.944,0.0,19.0,1604.0,-22.0,"Mountrail, ND",2017-08-29
Plaza,47.862,-101.958,2117,80.564,52.682,0.0,17.0,1621.0,-24.0,"Mountrail, ND",2017-08-30
Plaza,47.862,-101.958,2117,85.08200000000002,57.632,0.0,21.0,1642.0,-20.0,"Mountrail, ND",2017-08-31
Plaza,47.862,-101.958,2117,78.188,54.68,0.13,16.0,1658.0,-22.0,"Mountrail, ND",2017-09-01
Plaza,47.862,-101.958,2117,83.066,48.29,0.0,17.0,1675.0,-23.0,"Mountrail, ND",2017-09-02
Plaza,47.862,-101.958,2117,82.958,54.104,0.0,19.0,1694.0,-24.0,"Mountrail, ND",2017-09-03
Plaza,47.862,-101.958,2117,69.98,45.543,0.0,10.0,1704.0,-26.0,"Mountrail, ND",2017-09-04
Plaza,47.862,-101.958,2117,67.586,39.803,0.0,9.0,1713.0,-31.0,"Mountrail, ND",2017-09-05
Plaza,47.862,-101.958,2117,75.722,39.587,0.0,13.0,1726.0,-32.0,"Mountrail, ND",2017-09-06
Plaza,47.862,-101.958,2117,84.794,41.682,0.0,17.0,1743.0,-27.0,"Mountrail, ND",2017-09-07
Plaza,47.862,-101.958,2117,75.794,48.164,0.0,13.0,1756.0,-27.0,"Mountrail, ND",2017-09-08
Plaza,47.862,-101.958,2117,85.89200000000002,54.716,0.0,20.0,1776.0,-17.0,"Mountrail, ND",2017-09-09
Plaza,47.862,-101.958,2117,86.234,56.084,0.0,21.0,1797.0,-8.0,"Mountrail, ND",2017-09-10
Plaza,47.862,-101.958,2117,82.436,44.132,0.0,16.0,1813.0,-3.0,"Mountrail, ND",2017-09-11
Plaza,47.862,-101.958,2117,94.424,51.422,0.0,19.0,1832.0,8.0,"Mountrail, ND",2017-09-12
Plaza,47.862,-101.958,2117,78.908,45.37600000000001,0.0,14.0,1846.0,10.0,"Mountrail, ND",2017-09-13
Plaza,47.862,-101.958,2117,62.69,49.874,0.01,6.0,1852.0,5.0,"Mountrail, ND",2017-09-14
Plaza,47.862,-101.958,2117,50.828,40.275,1.371,0.0,1852.0,-6.0,"Mountrail, ND",2017-09-15
Plaza,47.862,-101.958,2117,46.15,39.245,0.12,0.0,1852.0,-15.0,"Mountrail, ND",2017-09-16
Plaza,47.862,-101.958,2117,59.63,34.484,0.0,5.0,1857.0,-22.0,"Mountrail, ND",2017-09-17
Plaza,47.862,-101.958,2117,71.024,39.355,0.0,11.0,1868.0,-25.0,"Mountrail, ND",2017-09-18
Plaza,47.862,-101.958,2117,66.25399999999999,47.588,0.03,8.0,1876.0,-27.0,"Mountrail, ND",2017-09-19
Plaza,47.862,-101.958,2117,67.406,38.66,0.0,9.0,1885.0,-28.0,"Mountrail, ND",2017-09-20
Plaza,47.862,-101.958,2117,69.53,45.032,0.0,10.0,1895.0,-28.0,"Mountrail, ND",2017-09-21
Plaza,47.862,-101.958,2117,49.154,44.688,0.0,0.0,1895.0,-38.0,"Mountrail, ND",2017-09-22
Plaza,47.862,-101.958,2117,51.8,42.892,0.29,1.0,1896.0,-45.0,"Mountrail, ND",2017-09-23
Plaza,47.862,-101.958,2117,48.794,37.648,0.22,0.0,1896.0,-59.0,"Mountrail, ND",2017-09-24
Plaza,47.862,-101.958,2117,53.258,37.747,0.0,2.0,1898.0,-72.0,"Mountrail, ND",2017-09-25
Plaza,47.862,-101.958,2117,54.284,39.243,0.0,2.0,1900.0,-85.0,"Mountrail, ND",2017-09-26
Plaza,47.862,-101.958,2117,71.69,38.091,0.0,11.0,1911.0,-84.0,"Mountrail, ND",2017-09-27
Plaza,47.862,-101.958,2117,68.954,43.875,0.0,9.0,1920.0,-83.0,"Mountrail, ND",2017-09-28
Plaza,47.862,-101.958,2117,65.714,41.907,0.0,8.0,1928.0,-86.0,"Mountrail, ND",2017-09-29
Plaza,47.862,-101.958,2117,73.72399999999998,49.028,0.0,12.0,1940.0,-84.0,"Mountrail, ND",2017-09-30
Tappen,46.881,-99.58,1815,76.118,41.779,0.0,,,,"Kidder, ND",2017-05-15
Tappen,46.881,-99.58,1815,64.202,47.462,0.14,7.0,7.0,-1.0,"Kidder, ND",2017-05-16
Tappen,46.881,-99.58,1815,55.904,40.685,0.0,3.0,10.0,-10.0,"Kidder, ND",2017-05-17
Tappen,46.881,-99.58,1815,57.398,35.749,0.0,4.0,14.0,-17.0,"Kidder, ND",2017-05-18
Tappen,46.881,-99.58,1815,59.54,33.699,0.0,5.0,19.0,-21.0,"Kidder, ND",2017-05-19
Tappen,46.881,-99.58,1815,56.066,38.68,0.0,3.0,22.0,-27.0,"Kidder, ND",2017-05-20
Tappen,46.881,-99.58,1815,63.644,37.906,0.02,7.0,29.0,-30.0,"Kidder, ND",2017-05-21
Tappen,46.881,-99.58,1815,61.214,34.462,0.01,6.0,35.0,-38.0,"Kidder, ND",2017-05-22
Tappen,46.881,-99.58,1815,60.422,35.064,0.0,5.0,40.0,-46.0,"Kidder, ND",2017-05-23
Tappen,46.881,-99.58,1815,66.32600000000001,32.938,0.0,8.0,48.0,-50.0,"Kidder, ND",2017-05-24
Tappen,46.881,-99.58,1815,75.27199999999998,48.11,0.01,13.0,61.0,-50.0,"Kidder, ND",2017-05-25
Tappen,46.881,-99.58,1815,66.344,43.824,0.0,8.0,69.0,-53.0,"Kidder, ND",2017-05-26
Tappen,46.881,-99.58,1815,76.046,40.861,0.0,13.0,82.0,-53.0,"Kidder, ND",2017-05-27
Tappen,46.881,-99.58,1815,71.69,43.315,0.09,11.0,93.0,-55.0,"Kidder, ND",2017-05-28
Tappen,46.881,-99.58,1815,61.448,40.872,0.0,6.0,99.0,-61.0,"Kidder, ND",2017-05-29
Tappen,46.881,-99.58,1815,64.832,37.666,0.0,7.0,106.0,-66.0,"Kidder, ND",2017-05-30
Tappen,46.881,-99.58,1815,73.58,34.556,0.0,12.0,118.0,-63.0,"Kidder, ND",2017-05-31
Tappen,46.881,-99.58,1815,86.306,51.548,0.0,19.0,137.0,-54.0,"Kidder, ND",2017-06-01
Tappen,46.881,-99.58,1815,93.704,61.97,0.81,24.0,161.0,-42.0,"Kidder, ND",2017-06-02
Tappen,46.881,-99.58,1815,82.094,55.292,0.0,19.0,180.0,-34.0,"Kidder, ND",2017-06-03
Tappen,46.881,-99.58,1815,85.712,49.892,0.0,18.0,198.0,-29.0,"Kidder, ND",2017-06-04
Tappen,46.881,-99.58,1815,83.696,49.892,0.0,17.0,215.0,-27.0,"Kidder, ND",2017-06-05
Tappen,46.881,-99.58,1815,75.61399999999998,55.67,0.0,16.0,231.0,-23.0,"Kidder, ND",2017-06-06
Tappen,46.881,-99.58,1815,74.93,49.478,0.0,12.0,243.0,-27.0,"Kidder, ND",2017-06-07
Tappen,46.881,-99.58,1815,78.872,49.19,0.0,14.0,257.0,-28.0,"Kidder, ND",2017-06-08
